id,userid,newuser,date,time,action,productid,producte,category,price,discount,profit,age,gender,location
98,89012,yes,2022-08-02,8:00,browse,1023,Scarf,Accessories,30,0.05,3.0,25,Female,"Chicago, IL"
5,56789,yes,2022-05-08,18:30:00,browse,1005,Socks,Clothing,10,0.0,0.5,50,Male,"Mi, FL"
12,34567,no,2022-08-24,13:15:00,purchase,1004,Hat,Accessories,20,0.05,1.0,35,Male,"Chicago, IL"
16,78901,yes,2022-04-22,16:45:00,browse,1014,Backpack,Accessories,70,0.1,7.0,25,Female,"Seattle, WA"
160,78901,no,2022-06-17,2:30,addtocart,1020,Watch,Accessories,85,0.1,8.5,33,Male,"Mi, FL"
58,45678,no,2022-03-18,8:00,purchase,1002,T-Shirt,Clothing,20,0.0,2.0,29,Female,"New York, NY"
241,78901,no,2022-08-27,5:45,purchase,1013,Backpack,Accessories,70,0.0,3.5,42,Male,"Los Angeles, CA"
229,45678,no,2022-04-24,5:45,purchase,1008,Skirt,Clothing,40,0.0,4.0,29,Female,"Boston, MA"
198,90123,no,2022-03-25,8:00,purchase,1009,Dress,Clothing,120,0.0,12.0,38,Female,"Washington, D.C."
117,90123,no,2022-07-15,5:45,purchase,1005,T-Shirt,Clothing,25,0.0,1.25,41,Male,"Chicago, IL"
179,89012,yes,2022-04-27,11:15,browse,1003,T-Skirt,Clothing,25,0.05,2.5,31,Female,"Dallas, TX"
170,89012,yes,2022-07-18,8:00,browse,1012,Ring,Jewelry,40,0.05,2.0,39,Female,"Boston, MA"
184,45678,no,2022-06-13,2:30,addtocart,1006,Hoodie,Clothing,50,0.1,2.5,28,Male,"Austin, TX"
184,45678,no,2022-03-04,2:30,addtocart,1006,Hoodie,Clothing,50,0.1,5.0,28,Male,"Austin, TX"
128,23456,yes,2022-04-23,2:30,browse,1022,Socks,Accessories,10,0.05,0.5,30,Male,"Boston, MA"
12,34567,yes,2022-01-12,13:15:00,purchase,1004,Hat,Accessories,20,0.05,1.0,35,Male,"Chicago, IL"
12,34567,no,2022-01-18,13:15:00,purchase,1004,Hat,Accessories,20,0.05,1.0,35,Male,"Chicago, IL"
192,34567,no,2022-07-25,2:30,purchase,1016,Earrings,Jewelry,30,0.0,3.0,42,Male,"Phoenix, AZ"
133,78901,no,2022-05-29,5:45,addtocart,1009,Skirt,Clothing,50,0.1,2.5,32,Female,"San Francisco, CA"
214,78901,no,2022-07-09,8:00,purchase,1023,Backpack,Accessories,60,0.0,6.0,42,Male,"New Orleans, LA"
226,12345,no,2022-07-06,8:00,purchase,1015,Sunglasses,Accessories,55,0.0,5.5,33,Male,"Los Angeles, CA"
90,90123,no,2022-01-06,8:00,purchase,1007,Laptop,Electronics,1000,0.0,50.0,42,Male,"New Orleans, LA"
226,12345,no,2022-07-06,8:00,purchase,1015,Sunglasses,Accessories,55,0.0,5.5,33,Male,"Los Angeles, CA"
209,23456,yes,2022-08-08,5:45,purchase,1012,Backpack,Accessories,80,0.0,8.0,23,Female,"Seattle, WA"
209,23456,yes,2022-08-08,5:45,purchase,1012,Backpack,Accessories,80,0.0,8.0,23,Female,"Seattle, WA"
218,23456,yes,2022-01-26,8:00,browse,1020,Belt,Accessories,30,0.05,2.0,25,Female,"Portland, OR"
84,34567,no,2022-03-07,2:30,purchase,1008,Smartphone,Electronics,500,0.0,50.0,44,Female,"Portland, OR"
241,78901,no,2022-08-27,5:45,purchase,1013,Backpack,Accessories,70,0.0,3.5,42,Male,"Los Angeles, CA"
166,45678,no,2022-07-09,8:00,addtocart,1023,Backpack,Accessories,60,0.1,6.0,36,Female,"Austin, TX"
133,78901,no,2022-06-18,5:45,addtocart,1009,Skirt,Clothing,50,0.1,5.0,32,Female,"San Francisco, CA"
226,12345,yes,2022-08-14,8:00,browse,1015,Sunglasses,Accessories,50,0.05,5.0,39,Female,"Los Angeles, CA"
114,67890,no,2022-06-03,8:00,purchase,1007,Blouse,Clothing,60,0.0,6.0,29,Male,"Dallas, TX"
177,67890,no,2022-04-09,5:45,purchase,1005,T-shirt,Clothing,25,0.0,2.5,48,Female,"Los Angeles, CA"
52,78901,no,2022-04-26,4:15,purchase,1010,Necklace,Jewelry,80,0.0,4.0,44,Female,"Mi, FL"
86,56789,yes,2022-02-27,8:00,browse,1002,T-Shirt,Clothing,20,0.05,2.0,27,Male,"Mi, FL"
81,90123,no,2022-05-22,5:45,purchase,1013,Bracelet,Jewelry,30,0.0,3.0,40,Male,"San Diego, CA"
240,67890,no,2022-02-20,2:30,addtocart,1016,Wallet,Accessories,35,0.1,3.5,31,Female,"Boston, MA"
166,45678,no,2022-07-09,8:00,addtocart,1023,Backpack,Accessories,60,0.1,6.0,36,Female,"Austin, TX"
86,56789,yes,2022-05-16,8:00,browse,1022,Sunglasses,Accessories,25,0.05,2.5,27,Male,"Mi, FL"
116,89012,yes,2022-01-13,2:30,browse,1024,Sunglasses,Accessories,80,0.05,4.0,28,Female,"Seattle, WA"
226,12345,no,2022-07-06,8:00,purchase,1015,Sunglasses,Accessories,55,0.0,5.5,33,Male,"Los Angeles, CA"
208,12345,no,2022-05-21,2:30,addtocart,1002,Jacket,Clothing,80,0.1,8.0,30,Male,"San Francisco, CA"
76,45678,yes,2022-03-17,2:30,browse,1020,Handbag,Accessories,75,0.05,3.75,26,Male,"New York, NY"
41,56789,yes,2022-02-10,14:00,purchase,1009,Laptop,Electronics,1200,0.1,120.0,45,Male,"Austin, TX"
39,34567,no,2022-02-06,13:00,purchase,1006,Headphones,Electronics,100,0.0,10.0,36,Female,"Houston, TX"
174,34567,no,2022-05-23,8:00,purchase,1002,T-Shirt,Clothing,20,0.0,1.0,34,Female,"Mi, FL"
21,34567,no,2022-08-30,10:00:00,purchase,1017,Keychain,Accessories,10,0.05,0.5,35,Male,"Chicago, IL"
121,45678,no,2022-01-26,5:45,addtocart,1020,Belt,Accessories,30,0.1,2.0,25,Male,"Los Angeles, CA"
113,56789,yes,2022-05-19,5:45,browse,1022,Socks,Clothing,10,0.05,1.5,22,Female,"Atlanta, GA"
127,12345,no,2022-08-06,11:15,addtocart,1019,Scarf,Accessories,30,0.1,1.5,42,Female,"Chicago, IL"
141,67890,no,2022-07-27,5:45,purchase,1005,Jacket,Clothing,90,0.0,9.0,36,Male,"San Francisco, CA"
87,67890,no,2022-07-12,11:15,purchase,1021,Hat,Accessories,25,0.0,2.5,36,Female,"Seattle, WA"
114,67890,no,2022-04-29,8:00,purchase,1004,Jeans,Clothing,50,0.0,2.5,29,Male,"Dallas, TX"
173,23456,yes,2022-07-11,5:45,browse,1016,Bracelet,Jewelry,35,0.05,3.5,27,Male,"Houston, TX"
173,23456,yes,2022-07-11,5:45,browse,1016,Bracelet,Jewelry,35,0.05,3.5,27,Male,"Houston, TX"
91,12345,no,2022-07-12,11:15,addtocart,1021,Hat,Accessories,25,0.1,2.5,30,Female,"Denver, CO"
91,12345,no,2022-07-13,11:15,addtocart,1021,Hat,Accessories,20,0.1,1.0,30,Female,"Denver, CO"
4,45678,no,2022-01-24,13:00:00,addtocart,1004,Hat,Accessories,20,0.05,1.0,19,Nonbinary,"San Francisco, CA"
233,89012,yes,2022-04-30,5:45,browse,1014,Necklace,Jewelry,70,0.05,7.0,23,Female,"San Francisco, CA"
240,67890,no,2022-07-29,2:30,addtocart,1016,Wallet,Accessories,35,0.1,3.5,31,Female,"Boston, MA"
237,34567,no,2022-04-11,5:45,addtocart,1008,Smartphone,Electronics,800,0.1,40.0,36,Male,"Los Angeles, CA"
48,34567,no,2022-03-21,3:15,purchase,1004,Hoodie,Clothing,50,0.0,2.5,38,Female,"San Diego, CA"
67,45678,no,2022-08-07,11:15,purchase,1004,Jeans,Clothing,60,0.0,6.0,31,Female,"San Francisco, CA"
69,67890,no,2022-01-07,5:45,addtocart,1021,Watch,Accessories,250,0.1,25.0,39,Female,"Denver, CO"
181,12345,yes,2022-06-30,5:45,browse,1013,Necklace,Jewelry,60,0.05,6.0,26,Female,"Phoenix, AZ"
127,12345,no,2022-03-15,11:15,addtocart,1019,Scarf,Accessories,30,0.1,1.5,42,Female,"Chicago, IL"
244,12345,no,2022-04-22,2:30,purchase,1013,Backpack,Accessories,70,0.0,7.0,33,Male,"San Francisco, CA"
99,90123,no,2022-08-07,11:15,purchase,1002,Jeans,Clothing,60,0.0,6.0,35,Male,"Mi, FL"
41,56789,yes,2022-02-10,14:00,purchase,1009,Laptop,Electronics,1200,0.1,120.0,45,Male,"Austin, TX"
123,67890,no,2022-08-23,11:15,purchase,1008,Dress,Clothing,60,0.0,6.0,27,Male,"San Francisco, CA"
132,67890,no,2022-08-25,2:30,purchase,1021,Belt,Accessories,20,0.0,2.0,36,Male,"New York, NY"
98,89012,yes,2022-02-12,8:00,browse,1023,Scarf,Accessories,20,0.05,2.0,25,Female,"Chicago, IL"
74,23456,yes,2022-08-06,8:00,browse,1019,Scarf,Accessories,30,0.05,1.5,27,Male,"Las Vegas, NV"
154,12345,no,2022-05-30,8:00,addtocart,1015,Sunglasses,Accessories,30,0.1,3.0,43,Female,"Austin, TX"
31,45678,yes,2022-01-31,14:00:00,purchase,1007,Tablet,Electronics,500,0.05,25.0,31,Male,"Los Angeles, CA"
163,12345,no,2022-04-21,11:15,addtocart,1013,Necklace,Jewelry,80,0.1,8.0,31,Female,"San Francisco, CA"
187,78901,no,2022-08-14,11:15,addtocart,1015,Sunglasses,Accessories,50,0.1,5.0,29,Female,"New York, NY"
220,45678,no,2022-07-28,2:30,purchase,1018,Backpack,Accessories,50,0.0,5.0,28,Female,"San Francisco, CA"
13,45678,no,2022-01-13,18:45:00,addtocart,1011,Sunglasses,Accessories,40,0.0,4.0,19,Nonbinary,"San Francisco, CA"
39,34567,yes,2022-08-17,8:30,addtocart,1013,Skirt,Clothing,40,0.0,4.0,26,Male,"Houston, TX"
229,45678,no,2022-04-24,5:45,purchase,1008,Skirt,Clothing,40,0.0,4.0,29,Female,"Boston, MA"
53,89012,yes,2022-03-12,7:30,browse,1021,Watch,Accessories,100,0.05,5.0,28,Male,"Austin, TX"
223,78901,no,2022-04-21,11:15,purchase,1004,Hoodie,Clothing,80,0.0,8.0,39,Male,"New York, NY"
37,12345,yes,2022-04-07,13:00,purchase,1006,Headphones,Electronics,100,0.1,10.0,33,Male,"Atlanta, GA"
160,78901,no,2022-05-11,2:30,addtocart,1020,Belt,Accessories,30,0.1,3.0,33,Male,"Mi, FL"
137,23456,yes,2022-05-01,5:45,browse,1020,Wallet,Accessories,40,0.05,4.0,30,Male,"Seattle, WA"
237,34567,no,2022-07-02,5:45,addtocart,1020,Necklace,Jewelry,45,0.1,4.5,36,Male,"San Diego, CA"
87,67890,no,2022-06-15,11:15,purchase,1012,Backpack,Accessories,60,0.0,6.0,36,Female,"Seattle, WA"
66,34567,no,2022-07-09,8:00,addtocart,1023,Backpack,Accessories,60,0.1,6.0,42,Male,"Dallas, TX"
177,67890,no,2022-06-05,5:45,purchase,1005,T-Shirt,Clothing,20,0.0,2.0,48,Female,"Los Angeles, CA"
88,78901,no,2022-07-07,2:30,addtocart,1012,Earrings,Jewelry,30,0.1,1.5,33,Male,"Atlanta, GA"
97,78901,no,2022-02-06,5:45,addtocart,1011,Headphones,Electronics,100,0.1,10.0,28,Male,"Houston, TX"
197,89012,yes,2022-01-28,5:45,addtocart,1022,Sunglasses,Accessories,80,0.1,8.0,20,Male,"Austin, TX"
166,45678,no,2022-03-28,8:00,addtocart,1023,Backpack,Accessories,60,0.1,6.0,36,Female,"Austin, TX"
218,23456,yes,2022-01-26,8:00,browse,1020,Belt,Accessories,30,0.05,2.0,25,Female,"Portland, OR"
218,23456,yes,2022-07-19,8:00,browse,1020,Belt,Accessories,30,0.05,3.0,25,Female,"Portland, OR"
58,45678,no,2022-03-18,8:00,purchase,1002,T-Shirt,Clothing,20,0.0,2.0,29,Female,"New York, NY"
58,45678,no,2022-03-18,8:00,browse,1002,T-Shirt,Clothing,20,0.05,2.0,29,Female,"New York, NY"
62,89012,yes,2022-07-11,8:00,browse,1016,Bracelet,Jewelry,35,0.05,3.5,28,Female,"Phoenix, AZ"
9,90123,yes,2022-01-23,12:45:00,purchase,1009,Headphones,Electronics,150,0.05,15.0,21,Female,"Philadelphia, PA"
62,89012,yes,2022-07-11,8:00,browse,1016,Bracelet,Jewelry,35,0.05,3.5,28,Female,"Phoenix, AZ"
53,89012,yes,2022-03-12,7:30,browse,1021,Watch,Accessories,100,0.05,5.0,28,Male,"Austin, TX"
67,45678,no,2022-08-07,11:15,purchase,1004,Jeans,Clothing,60,0.0,6.0,31,Female,"San Francisco, CA"
67,45678,no,2022-08-07,11:15,purchase,1004,Jeans,Clothing,60,0.0,6.0,31,Female,"San Francisco, CA"
211,45678,no,2022-08-24,11:15,purchase,1024,Necklace,Jewelry,40,0.0,2.0,35,Female,"Los Angeles, CA"
44,89012,no,2022-03-16,1:45,purchase,1010,Necklace,Jewelry,80,0.0,4.0,36,Nonbinary,"Boston, MA"
58,45678,no,2022-05-23,8:00,purchase,1002,T-Shirt,Clothing,20,0.0,1.0,29,Female,"New York, NY"
207,90123,no,2022-05-15,11:15,browse,1021,Hat,Accessories,20,0.05,1.0,44,Female,"New York, NY"
220,45678,no,2022-04-22,2:30,purchase,1018,Backpack,Accessories,70,0.0,7.0,28,Female,"San Francisco, CA"
10,12345,no,2022-06-06,17:00:00,purchase,1010,Dress,Clothing,75,0.1,7.5,28,Male,"New York, NY"
174,34567,no,2022-05-23,8:00,purchase,1002,T-Shirt,Clothing,20,0.0,1.0,34,Female,"Mi, FL"
148,45678,no,2022-08-18,2:30,addtocart,1021,Scarf,Accessories,15,0.1,0.75,27,Female,"Denver, CO"
222,67890,no,2022-07-28,8:00,addtocart,1022,Backpack,Accessories,50,0.1,5.0,31,Female,"Houston, TX"
74,23456,yes,2022-08-06,8:00,browse,1019,Scarf,Accessories,30,0.05,1.5,27,Male,"Las Vegas, NV"
86,56789,yes,2022-03-16,8:00,browse,1022,Sunglasses,Accessories,80,0.05,8.0,27,Male,"Mi, FL"
4,45678,no,2022-01-24,13:00:00,addtocart,1004,Hat,Accessories,20,0.05,1.0,19,Nonbinary,"San Francisco, CA"
136,12345,no,2022-06-11,2:30,addtocart,1016,Sunglasses,Accessories,40,0.1,4.0,42,Female,"New Orleans, LA"
174,34567,no,2022-04-06,8:00,purchase,1002,Jeans,Clothing,80,0.0,8.0,34,Female,"Mi, FL"
89,89012,yes,2022-03-30,5:45,addtocart,1004,Jeans,Clothing,60,0.0,3.0,22,Nonbinary,"Austin, TX"
34,78901,yes,2022-01-19,13:45,purchase,1001,Shoes,Footwear,80,0.1,8.0,23,Nonbinary,"Philadelphia, PA"
34,78901,yes,2022-01-03,13:45,purchase,1001,Shoes,Footwear,80,0.1,12.0,23,Nonbinary,"Philadelphia, PA"
79,78901,no,2022-03-20,11:15,purchase,1015,Bracelet,Jewelry,45,0.0,2.25,35,Male,"Houston, TX"
223,78901,no,2022-04-21,11:15,purchase,1004,Hoodie,Clothing,80,0.0,8.0,39,Male,"New York, NY"
26,89012,no,2022-03-26,10:30:00,addtocart,1018,Belt,Accessories,30,0.0,1.5,27,Male,"Boston, MA"
186,67890,no,2022-04-18,8:00,purchase,1021,Hat,Accessories,20,0.0,2.0,45,Male,"San Diego, CA"
143,89012,yes,2022-02-27,11:15,browse,1003,T-Shirt,Clothing,20,0.05,2.0,26,Male,"New York, NY"
43,78901,no,2022-08-06,9:30,addtocart,1023,Scarf,Accessories,30,0.1,1.5,28,Male,"Los Angeles, CA"
137,23456,yes,2022-05-17,5:45,browse,1020,Wallet,Accessories,20,0.05,1.0,24,Female,"Seattle, WA"
66,34567,no,2022-07-09,8:00,addtocart,1023,Backpack,Accessories,60,0.1,6.0,42,Male,"Dallas, TX"
132,67890,no,2022-08-25,2:30,purchase,1021,Belt,Accessories,20,0.0,2.0,36,Male,"New York, NY"
58,45678,no,2022-03-18,8:00,purchase,1002,T-Shirt,Clothing,20,0.0,2.0,29,Female,"New York, NY"
58,45678,no,2022-03-18,8:00,purchase,1002,T-Shirt,Clothing,20,0.0,2.0,29,Female,"New York, NY"
100,12345,no,2022-08-06,2:30,addtocart,1020,Scarf,Accessories,30,0.1,1.5,29,Female,"San Diego, CA"
141,67890,no,2022-04-27,5:45,purchase,1005,T-Shirt,Clothing,25,0.0,2.5,36,Male,"San Francisco, CA"
4,45678,no,2022-01-24,13:00:00,addtocart,1004,Hat,Accessories,20,0.0,1.0,19,Nonbinary,"San Francisco, CA"
63,90123,no,2022-04-20,11:15,addtocart,1001,Jeans,Clothing,50,0.1,2.5,35,Male,"San Antonio, TX"
117,90123,no,2022-01-18,5:45,purchase,1005,T-Shirt,Clothing,25,0.0,1.25,41,Male,"Chicago, IL"
81,90123,no,2022-03-22,5:45,purchase,1013,Earrings,Jewelry,35,0.0,3.5,38,Female,"San Diego, CA"
218,23456,yes,2022-01-26,8:00,browse,1020,Belt,Accessories,30,0.05,2.0,25,Female,"Portland, OR"
57,34567,no,2022-06-27,5:45,browse,1020,Sunglasses,Accessories,40,0.1,4.0,38,Male,"Houston, TX"
197,89012,yes,2022-01-28,5:45,addtocart,1022,Sunglasses,Accessories,80,0.1,8.0,20,Male,"Austin, TX"
151,78901,no,2022-05-31,11:15,addtocart,1022,Watch,Accessories,40,0.1,4.0,31,Female,"San Diego, CA"
212,56789,yes,2022-02-28,2:30,browse,1006,Sweater,Clothing,70,0.05,3.5,27,Male,"Austin, TX"
34,78901,yes,2022-01-19,13:45,purchase,1001,Shoes,Footwear,80,0.1,8.0,23,Nonbinary,"Philadelphia, PA"
223,78901,no,2022-04-21,11:15,purchase,1004,Hoodie,Clothing,80,0.0,8.0,39,Male,"New York, NY"
161,89012,yes,2022-04-03,5:45,browse,1003,Jacket,Clothing,100,0.05,10.0,27,Female,"Los Angeles, CA"
123,67890,no,2022-08-23,11:15,purchase,1008,Dress,Clothing,60,0.0,6.0,27,Male,"San Francisco, CA"
76,45678,no,2022-01-18,2:30,browse,1020,Hat,Accessories,25,0.05,1.25,29,Female,"New York, NY"
116,89012,yes,2022-05-16,2:30,browse,1024,Sunglasses,Accessories,25,0.05,2.5,28,Female,"Seattle, WA"
226,12345,no,2022-07-06,8:00,purchase,1015,Sunglasses,Accessories,55,0.0,5.5,33,Male,"Los Angeles, CA"
54,90123,no,2022-04-17,9:45,addtocart,1008,era,Electronics,500,0.1,50.0,35,Female,"San Francisco, CA"
149,56789,yes,2022-05-13,5:45,browse,1009,Skirt,Clothing,45,0.05,4.5,34,Male,"Phoenix, AZ"
99,90123,no,2022-03-24,11:15,purchase,1005,Shorts,Clothing,30,0.0,1.5,35,Male,"Mi, FL"
34,78901,yes,2022-01-19,13:45,purchase,1001,Shoes,Footwear,80,0.1,8.0,23,Nonbinary,"Philadelphia, PA"
3,34567,no,2022-01-03,9:15:00,addtocart,1003,Shoes,Footwear,80,0.1,12.0,35,Female,"Chicago, IL"
113,56789,yes,2022-08-13,5:45,browse,1022,Socks,Clothing,10,0.05,0.5,22,Female,"Atlanta, GA"
229,45678,no,2022-04-24,5:45,purchase,1008,Skirt,Clothing,40,0.0,4.0,29,Female,"Boston, MA"
110,23456,yes,2022-03-06,8:00,browse,1004,Jeans,Clothing,50,0.05,5.0,27,Male,"Philadelphia, PA"
32,56789,yes,2022-02-01,19:15:00,browse,1021,Necklace,Jewelry,60,0.05,9.0,39,Female,"Chicago, IL"
58,45678,no,2022-06-03,8:00,purchase,1007,Blouse,Clothing,60,0.0,6.0,29,Female,"New York, NY"
122,56789,yes,2022-05-06,8:00,browse,1006,Jeans,Clothing,50,0.05,5.0,31,Female,"New York, NY"
91,12345,no,2022-04-18,11:15,addtocart,1021,Hat,Accessories,20,0.1,2.0,30,Female,"Denver, CO"
143,89012,yes,2022-02-09,11:15,browse,1003,T-Shirt,Clothing,30,0.05,1.5,26,Male,"New York, NY"
123,67890,no,2022-08-23,11:15,purchase,1008,Dress,Clothing,60,0.0,6.0,27,Male,"San Francisco, CA"
148,45678,no,2022-05-24,2:30,addtocart,1017,Wallet,Accessories,40,0.1,4.0,27,Female,"Denver, CO"
69,67890,no,2022-03-05,5:45,addtocart,1021,Watch,Accessories,90,0.1,9.0,39,Female,"Denver, CO"
20,23456,yes,2022-01-20,18:15:00,browse,1016,Earrings,Jewelry,50,0.2,10.0,42,Female,"Los Angeles, CA"
81,90123,no,2022-05-22,5:45,purchase,1013,Bracelet,Jewelry,30,0.0,3.0,40,Male,"San Diego, CA"
70,78901,no,2022-01-06,8:00,purchase,1007,Laptop,Electronics,1000,0.0,50.0,41,Male,"Seattle, WA"
166,45678,no,2022-07-09,8:00,addtocart,1023,Backpack,Accessories,60,0.1,6.0,36,Female,"Austin, TX"
98,89012,yes,2022-08-23,8:00,browse,1023,Backpack,Accessories,60,0.05,6.0,25,Female,"Chicago, IL"
71,89012,yes,2022-04-15,11:15,browse,1018,Sunglasses,Accessories,50,0.05,2.5,23,Female,"Atlanta, GA"
207,90123,no,2022-04-18,11:15,browse,1021,Hat,Accessories,20,0.05,2.0,44,Female,"New York, NY"
198,90123,no,2022-05-18,8:00,purchase,1009,Dress,Clothing,90,0.0,9.0,38,Female,"Washington, D.C."
68,56789,yes,2022-07-15,2:30,browse,1005,T-Shirt,Clothing,25,0.05,1.25,26,Male,"Mi, FL"
102,34567,no,2022-08-29,8:00,purchase,1001,Dress,Clothing,80,0.0,8.0,34,Female,"Los Angeles, CA"
237,34567,no,2022-05-31,5:45,addtocart,1020,Necklace,Jewelry,45,0.1,4.5,36,Male,"San Diego, CA"
67,45678,no,2022-08-07,11:15,purchase,1004,Jeans,Clothing,60,0.0,6.0,31,Female,"San Francisco, CA"
66,34567,no,2022-03-25,8:00,addtocart,1008,Smartphone,Electronics,500,0.1,50.0,42,Male,"Dallas, TX"
166,45678,no,2022-07-09,8:00,addtocart,1023,Backpack,Accessories,60,0.1,6.0,36,Female,"Austin, TX"
98,89012,yes,2022-08-02,8:00,browse,1023,Scarf,Accessories,30,0.05,3.0,25,Female,"Chicago, IL"
98,89012,yes,2022-08-02,8:00,browse,1023,Scarf,Accessories,30,0.05,3.0,25,Female,"Chicago, IL"
207,90123,no,2022-04-18,11:15,browse,1021,Hat,Accessories,20,0.05,2.0,44,Female,"New York, NY"
214,78901,no,2022-07-09,8:00,purchase,1023,Backpack,Accessories,60,0.0,6.0,42,Male,"New Orleans, LA"
226,12345,no,2022-07-06,8:00,purchase,1015,Sunglasses,Accessories,55,0.0,5.5,33,Male,"Los Angeles, CA"
34,78901,yes,2022-02-03,13:45,purchase,1001,Shoes,Footwear,80,0.1,8.0,23,Male,"Philadelphia, PA"
5,56789,yes,2022-04-23,18:30:00,browse,1005,Socks,Clothing,10,0.0,0.5,50,Male,"Mi, FL"
60,67890,no,2022-04-14,2:30,addtocart,1015,Earrings,Jewelry,40,0.1,2.0,32,Female,"Washington, D.C."
43,78901,no,2022-05-07,9:30,addtocart,1023,Scarf,Accessories,20,0.1,2.0,28,Male,"Los Angeles, CA"
119,23456,yes,2022-05-23,11:15,browse,1003,T-Shirt,Clothing,20,0.05,1.0,29,Male,"San Diego, CA"
218,23456,yes,2022-01-26,8:00,browse,1020,Belt,Accessories,30,0.05,2.0,25,Female,"Portland, OR"
240,67890,no,2022-07-29,2:30,addtocart,1016,Wallet,Accessories,35,0.1,3.5,31,Female,"Boston, MA"
211,45678,no,2022-08-21,11:15,purchase,1024,Bracelet,Jewelry,30,0.0,1.5,35,Female,"Los Angeles, CA"
197,89012,yes,2022-01-28,5:45,addtocart,1022,Sunglasses,Accessories,80,0.1,8.0,20,Male,"Austin, TX"
210,34567,no,2022-07-29,8:00,addtocart,1019,Wallet,Accessories,35,0.1,3.5,39,Female,"Atlanta, GA"
226,67890,no,2022-07-09,8:00,purchase,1023,Backpack,Accessories,60,0.05,6.0,36,Female,"Seattle, WA"
62,89012,yes,2022-07-11,8:00,browse,1016,Bracelet,Jewelry,35,0.05,3.5,28,Female,"Phoenix, AZ"
242,89012,yes,2022-05-10,8:00,browse,1018,Ring,Jewelry,75,0.05,3.5,23,Female,"San Francisco, CA"
27,90123,yes,2022-05-21,13:00:00,purchase,1002,Jacket,Clothing,80,0.1,8.0,42,Female,"Austin, TX"
48,34567,no,2022-02-17,3:15,purchase,1004,Jeans,Clothing,60,0.0,3.6,42,Male,"San Diego, CA"
212,56789,yes,2022-08-27,2:30,browse,1006,Sweater,Clothing,70,0.05,3.5,27,Male,"Austin, TX"
184,45678,no,2022-07-03,2:30,addtocart,1004,Hoodie,Clothing,55,0.1,5.5,28,Male,"Austin, TX"
99,90123,no,2022-05-23,11:15,purchase,1003,T-Shirt,Clothing,20,0.0,1.0,35,Male,"Mi, FL"
41,56789,yes,2022-02-10,14:00,purchase,1009,Laptop,Electronics,1200,0.1,120.0,45,Female,"Austin, TX"
68,56789,yes,2022-04-13,2:30,browse,1014,Necklace,Jewelry,50,0.05,5.0,26,Male,"Mi, FL"
190,12345,no,2022-07-29,8:00,addtocart,1023,Wallet,Accessories,35,0.1,3.5,27,Male,"Dallas, TX"
140,56789,yes,2022-05-11,2:30,browse,1023,Hat,Accessories,20,0.05,3.0,39,Female,"Houston, TX"
132,67890,no,2022-08-25,2:30,purchase,1021,Belt,Accessories,20,0.0,2.0,36,Male,"New York, NY"
197,89012,yes,2022-03-27,5:45,addtocart,1022,Sunglasses,Accessories,120,0.1,6.0,20,Male,"Austin, TX"
22,45678,no,2022-02-23,15:30:00,purchase,1005,era,Electronics,300,0.05,30.0,29,Female,"San Francisco, CA"
82,12345,no,2022-09-01,8:00,addtocart,1011,Watch,Accessories,75,0.1,7.5,31,Female,Washington D.C.
84,34567,no,2022-04-11,2:30,purchase,1008,Smartphone,Electronics,800,0.0,40.0,44,Female,"Portland, OR"
86,56789,yes,2022-05-16,8:00,browse,1022,Sunglasses,Accessories,25,0.05,2.5,27,Male,"Mi, FL"
90,90123,no,2022-08-06,8:00,purchase,1019,Scarf,Accessories,30,0.0,1.5,42,Male,"New Orleans, LA"
207,90123,no,2022-04-18,11:15,browse,1021,Hat,Accessories,20,0.05,2.0,44,Female,"New York, NY"
74,23456,yes,2022-08-06,8:00,browse,1019,Scarf,Accessories,30,0.05,1.5,27,Male,"Las Vegas, NV"
98,89012,yes,2022-08-02,8:00,browse,1023,Scarf,Accessories,30,0.05,3.0,25,Female,"Chicago, IL"
4,45678,no,2022-01-24,13:00:00,addtocart,1004,Hat,Accessories,20,0.05,1.0,19,Nonbinary,"San Francisco, CA"
19,12345,no,2022-02-03,14:30:00,purchase,1001,Shoes,Footwear,80,0.1,8.0,37,Female,"New York, NY"
117,90123,no,2022-01-18,5:45,purchase,1005,T-Shirt,Clothing,25,0.0,1.25,41,Male,"Chicago, IL"
16,78901,yes,2022-04-22,16:45:00,browse,1014,Backpack,Accessories,70,0.1,7.0,25,Female,"Seattle, WA"
60,67890,no,2022-02-27,2:30,addtocart,1005,T-Shirt,Clothing,20,0.1,2.0,32,Female,"Washington, D.C."
152,89012,yes,2022-04-22,2:30,browse,1010,Backpack,Accessories,70,0.05,7.0,25,Female,"Portland, OR"
84,34567,no,2022-03-07,2:30,purchase,1008,Smartphone,Electronics,500,0.0,50.0,44,Female,"Portland, OR"
96,67890,no,2022-04-17,2:30,purchase,1018,era,Electronics,500,0.0,50.0,41,Female,"Portland, OR"
86,56789,yes,2022-08-31,8:00,browse,1022,Sunglasses,Accessories,40,0.05,4.0,27,Male,"Mi, FL"
133,78901,no,2022-05-29,5:45,addtocart,1009,Skirt,Clothing,50,0.1,2.5,32,Female,"San Francisco, CA"
163,12345,no,2022-04-04,11:15,addtocart,1013,Necklace,Jewelry,60,0.1,6.0,31,Female,"San Francisco, CA"
